transaction_id,user_id,product_id,shop_id,quantity,unit_price,total_amount,discount_percent,discount_amount,tax_percent,tax_amount,final_amount,payment_method,transaction_status,transaction_date,transaction_ts,delivery_date,delivery_address,notes
9096,253,569,569,3,3000.0,9000.0,0,0.0,8,720.0,9720.0,Debit Card,Completed,2023-07-29,2023-07-29 22:09:21.938611,2023-08-01 22:09:21.938611,"848 Fowler Shoal, South Elizabethburgh, WV 47771",Order for Layered Retro Track Pants
9097,150,120,120,3,8000.0,24000.0,0,0.0,8,1920.0,25920.0,Debit Card,Completed,2023-12-14,2023-12-14 00:30:04.825039,2023-12-19 00:30:04.825039,"Unit 8061 Box 2513, DPO AE 59528",Order for Minimalist Casual Cardigans
9098,492,713,713,1,4500.0,4500.0,0,0.0,8,360.0,4860.0,Credit Card,Completed,2022-10-11,2022-10-11 07:49:21.218263,2022-10-18 07:49:21.218263,"7426 Palmer Fall, Port Christinefurt, PW 12515",Order for nan
9099,7,2018,2018,1,3500.0,3500.0,5,175.0,8,266.0,3591.0,COD,Completed,2023-12-21,2023-12-21 16:26:05.827072,2023-12-27 16:26:05.827072,"9257 Russell Green, West Bradleyville, TN 91807",Order for Tailored Retro T-Shirts
9100,106,1008,1008,2,15000.0,30000.0,5,1500.0,8,2280.0,30780.0,COD,Completed,2022-04-05,2022-04-05 03:42:13.125739,2022-04-07 03:42:13.125739,"3084 Williams Point Apt. 389, Arielville, FM 86661",Order for Sporty Essential Hoodies & Jackets
9101,238,2379,2379,2,4000.0,8000.0,0,0.0,8,640.0,8640.0,Bank Transfer,Completed,2023-05-29,2023-05-29 01:19:14.480211,2023-06-04 01:19:14.480211,"Unit 7062 Box 5275, DPO AA 98503",Order for Retro Bold Sweatshirts
9102,384,1791,1791,2,11500.0,23000.0,0,0.0,8,1840.0,24840.0,Bank Transfer,Completed,2023-07-31,2023-07-31 23:38:28.986228,2023-08-04 23:38:28.986228,"3684 Stark Heights, Thomasport, TN 78930",Order for Soft Classic Kimono
9103,379,1434,1434,1,4000.0,4000.0,5,200.0,8,304.0,4104.0,Digital Wallet,Returned,2022-05-31,2022-05-31 21:06:43.101148,2022-06-05 21:06:43.101148,"4899 Walls Locks Suite 573, New Michelle, AK 14589",Order for Refined Chic Oversize Tee
9104,435,915,915,3,4500.0,13500.0,15,2025.0,8,918.0,12393.0,Bank Transfer,Completed,2022-09-11,2022-09-11 03:54:09.054716,2022-09-14 03:54:09.054716,"31072 Zamora Ford Apt. 631, New Cheyennetown, ND 56482",Order for Relaxed Layered Oversize Tee
9105,477,1894,1894,2,7000.0,14000.0,5,700.0,8,1064.0,14364.0,Debit Card,Completed,2022-03-19,2022-03-19 03:38:46.774839,2022-03-26 03:38:46.774839,"Unit 1851 Box 2102, DPO AP 72266",Order for Rustic Dynamic Chinos
9106,215,1823,1823,2,15000.0,30000.0,0,0.0,8,2400.0,32400.0,COD,Completed,2022-10-02,2022-10-02 02:31:07.428543,2022-10-04 02:31:07.428543,"243 Navarro Ferry Apt. 396, West Joy, OH 46547",Order for Functional Sporty Utility Pants
9107,489,151,151,2,4000.0,8000.0,0,0.0,8,640.0,8640.0,COD,Completed,2023-07-19,2023-07-19 03:49:45.159842,2023-07-25 03:49:45.159842,"3852 Richardson Village Apt. 886, Emilybury, AL 60233",Order for Wide Leg Smart Chinos
9108,151,1026,1026,1,3500.0,3500.0,0,0.0,8,280.0,3780.0,COD,Completed,2022-03-08,2022-03-08 16:00:38.520100,2022-03-15 16:00:38.520100,"959 Beck Field, Lake Bradshire, KS 17764",Order for Refined Textured Sweatshirts
9109,500,2347,2347,3,4500.0,13500.0,0,0.0,8,1080.0,14580.0,Digital Wallet,Completed,2022-03-04,2022-03-04 08:55:11.392730,2022-03-09 08:55:11.392730,"45649 Mcdowell Turnpike Suite 326, West Ryan, IN 56499",Order for Neutral Urban Track Pants
9110,17,1644,1644,3,4000.0,12000.0,0,0.0,8,960.0,12960.0,Credit Card,Completed,2022-09-27,2022-09-27 21:58:25.076634,2022-10-03 21:58:25.076634,"6959 Robin Underpass Apt. 046, Whitestad, UT 00507",Order for Statement Retro Oversize Tee
9111,20,2197,2197,2,14000.0,28000.0,5,1400.0,8,2128.0,28728.0,Digital Wallet,Completed,2023-06-19,2023-06-19 18:01:40.504517,2023-06-21 18:01:40.504517,"6554 Eric Union Suite 994, Hessfort, WI 90807",Order for Neutral Smart Coats
9112,74,2025,2025,2,13500.0,27000.0,0,0.0,8,2160.0,29160.0,Bank Transfer,Completed,2024-09-06,2024-09-06 02:04:30.356446,2024-09-09 02:04:30.356446,"43066 Stephens Square Suite 419, Stevensville, TX 74574",Order for Oversized Vintage Hoodies & Jackets
9113,189,2111,2111,2,4000.0,8000.0,0,0.0,8,640.0,8640.0,Credit Card,Returned,2024-02-29,2024-02-29 06:18:19.921536,2024-03-02 06:18:19.921536,"8073 Alex Common Suite 225, Lake Tammy, CT 90169",Order for Textured Rustic Polos
9114,350,406,406,3,13000.0,39000.0,0,0.0,8,3120.0,42120.0,Credit Card,Completed,2023-11-23,2023-11-23 14:23:57.707218,2023-11-29 14:23:57.707218,"36089 Henry Spurs, Jenniferhaven, AL 22684",Order for Heritage Casual Utility Pants
9116,414,377,377,2,3500.0,7000.0,0,0.0,8,560.0,7560.0,Digital Wallet,Completed,2022-08-27,2022-08-27 21:46:03.980713,2022-08-30 21:46:03.980713,"865 Russell Camp, Kristopherton, DE 18353",Order for Statement Elegant Oversize Tee
9117,338,2395,2395,1,9000.0,9000.0,0,0.0,8,720.0,9720.0,Credit Card,Pending,2024-08-05,2024-08-05 11:45:19.847744,2024-08-12 11:45:19.847744,"8175 Lisa Hills Apt. 165, Susanside, NY 11722",Order for Comfy Functional Utility Pants
9118,130,306,306,2,5000.0,10000.0,5,500.0,8,760.0,10260.0,Debit Card,Completed,2023-04-06,2023-04-06 20:15:20.370694,2023-04-10 20:15:20.370694,"3350 Michael Throughway, New Lisa, MI 27468",Order for Relaxed Bold Tanks
9119,478,486,486,3,10500.0,31500.0,0,0.0,8,2520.0,34020.0,COD,Completed,2023-11-19,2023-11-19 11:09:10.638815,2023-11-24 11:09:10.638815,"2930 Lopez Street, East Nicoleport, GA 27402",Order for Textured Elegant Denim Jackets
9121,231,1295,1295,1,9500.0,9500.0,0,0.0,8,760.0,10260.0,Debit Card,Completed,2023-08-22,2023-08-22 14:50:12.802960,2023-08-27 14:50:12.802960,"2870 Lori Road Suite 733, Griffithville, GU 95575",Order for Patterned Rustic Denim Jackets
9122,399,2221,2221,2,4000.0,8000.0,0,0.0,8,640.0,8640.0,Debit Card,Completed,2023-11-10,2023-11-10 00:34:32.359574,2023-11-15 00:34:32.359574,"818 Holly Trail, South Victoriachester, LA 06627",Order for Edgy Minimalist Track Pants
9123,331,715,715,2,3000.0,6000.0,0,0.0,8,480.0,6480.0,Credit Card,Completed,2024-04-18,2024-04-18 05:16:48.384790,2024-04-21 05:16:48.384790,"67290 Antonio Mills Suite 804, South Kim, NM 15241",Order for Casual Camo T-Shirts
9124,306,1618,1618,2,13500.0,27000.0,0,0.0,8,2160.0,29160.0,Credit Card,Completed,2023-07-25,2023-07-25 23:20:06.026414,2023-07-28 23:20:06.026414,"358 Elijah Manors Suite 796, Bentonstad, IL 24054",Order for Bright Functional Utility Pants
9125,405,1607,1607,2,5500.0,11000.0,0,0.0,8,880.0,11880.0,Credit Card,Completed,2024-07-05,2024-07-05 20:15:12.095504,2024-07-12 20:15:12.095504,"036 Young Rue Suite 403, Butlermouth, FL 62462",Order for Comfy Statement Sweatshirts
9127,396,1396,1396,2,4500.0,9000.0,0,0.0,8,720.0,9720.0,Debit Card,Completed,2023-10-31,2023-10-31 14:04:03.793912,2023-11-05 14:04:03.793912,"87481 Kyle Skyway, North Lisamouth, AK 95021",Order for Heritage Heritage T-Shirts
9128,388,1367,1367,1,9500.0,9500.0,5,475.0,8,722.0,9747.0,Credit Card,Completed,2022-12-09,2022-12-09 18:55:55.656474,2022-12-13 18:55:55.656474,"5690 Antonio Road Suite 353, New Jennifermouth, IN 36408",Order for Soft Neutral Hoodies & Jackets
9129,403,516,516,3,2500.0,7500.0,0,0.0,8,600.0,8100.0,Debit Card,Completed,2022-07-06,2022-07-06 04:04:58.914627,2022-07-08 04:04:58.914627,"04796 Young Place, West Angelaburgh, DE 59320",Order for Slim Fit Functional Joggers & Pants
9130,475,542,542,2,3500.0,7000.0,0,0.0,8,560.0,7560.0,Debit Card,Completed,2024-08-29,2024-08-29 17:56:46.655235,2024-09-03 17:56:46.655235,"8025 Mary Orchard, South Jacobchester, PA 63314",Order for Vintage Heritage Tanks
9131,368,1154,1154,3,4500.0,13500.0,0,0.0,8,1080.0,14580.0,Credit Card,Completed,2022-06-18,2022-06-18 09:14:48.654973,2022-06-22 09:14:48.654973,"2177 Benjamin Burgs, East Joseland, PA 05537",Order for Essential Structured Joggers & Pants
9132,44,219,219,3,4000.0,12000.0,0,0.0,8,960.0,12960.0,Credit Card,Completed,2022-01-02,2022-01-02 06:16:48.941230,2022-01-07 06:16:48.941230,"87633 Madison Spurs Suite 125, Wernerhaven, MD 62610",Order for Relaxed Minimalist Joggers & Pants
9133,381,1673,1673,1,14000.0,14000.0,0,0.0,8,1120.0,15120.0,Credit Card,Completed,2024-04-11,2024-04-11 22:37:56.803567,2024-04-16 22:37:56.803567,"90804 William Junction, Port Zacharyhaven, DC 67974",Order for Slim Fit Vintage Utility Pants
9134,258,1604,1604,3,3000.0,9000.0,0,0.0,8,720.0,9720.0,Debit Card,Completed,2023-06-09,2023-06-09 06:09:03.462595,2023-06-15 06:09:03.462595,"905 Hall Loaf Apt. 623, Andreafurt, UT 75518",Order for Lightweight Elegant Beach Wear
9135,73,371,371,1,10000.0,10000.0,0,0.0,8,800.0,10800.0,Credit Card,Pending,2023-04-08,2023-04-08 21:11:55.315410,2023-04-11 21:11:55.315410,"2054 Thomas Inlet Apt. 602, Emilyfurt, AS 91502",Order for Soft Lightweight Coats
9136,383,278,278,1,4500.0,4500.0,0,0.0,8,360.0,4860.0,COD,Completed,2023-03-01,2023-03-01 20:25:41.922793,2023-03-05 20:25:41.922793,"12601 Marks Fields, Maryfurt, SC 26532",Order for Layered Retro Shorts
9137,497,1328,1328,1,13000.0,13000.0,0,0.0,8,1040.0,14040.0,Debit Card,Completed,2023-04-25,2023-04-25 14:18:15.391873,2023-04-30 14:18:15.391873,"9123 Andrew Lights, North Stephaniemouth, AS 51697",Order for Tailored Luxury Kimono
9138,40,495,495,3,13000.0,39000.0,0,0.0,8,3120.0,42120.0,Debit Card,Pending,2022-05-16,2022-05-16 23:43:23.657626,2022-05-23 23:43:23.657626,"Unit 1005 Box 1061, DPO AA 06975",Order for Rustic Chic Cardigans
9139,82,1782,1782,1,2500.0,2500.0,0,0.0,8,200.0,2700.0,Credit Card,Completed,2024-11-25,2024-11-25 01:45:12.798513,2024-11-27 01:45:12.798513,"PSC 8876, Box 8415, APO AA 53943",Order for Rustic Structured Shorts
9141,416,2177,2177,3,5000.0,15000.0,0,0.0,8,1200.0,16200.0,COD,Completed,2022-03-30,2022-03-30 19:50:20.226500,2022-04-03 19:50:20.226500,"13469 Mariah Drives Suite 513, Thompsonville, MN 01290",Order for Edgy Retro Polos
9142,276,945,945,2,4500.0,9000.0,0,0.0,8,720.0,9720.0,Credit Card,Completed,2023-02-24,2023-02-24 07:37:04.499753,2023-02-28 07:37:04.499753,"83538 Geoffrey Center, Daniellebury, LA 40429",Order for Structured Rustic T-Shirts
9143,394,2077,2077,2,9500.0,19000.0,0,0.0,8,1520.0,20520.0,Credit Card,Completed,2024-05-17,2024-05-17 09:46:55.698282,2024-05-22 09:46:55.698282,"63328 Jessica Corner Apt. 482, Lake Johnhaven, VT 82511",Order for Refined Preppy Denim Jackets
9144,42,1885,1885,1,2500.0,2500.0,0,0.0,8,200.0,2700.0,Digital Wallet,Pending,2023-03-20,2023-03-20 05:39:52.158118,2023-03-24 05:39:52.158118,"295 Galloway Brook, Mcbrideburgh, WI 94464",Order for Essential Neutral Joggers & Pants
9146,486,1162,1162,1,11500.0,11500.0,0,0.0,8,920.0,12420.0,Credit Card,Completed,2022-11-17,2022-11-17 11:38:59.539080,2022-11-19 11:38:59.539080,"36593 Cody Pass, East Jacqueline, PA 30654",Order for Layered Tailored Coats
9148,376,357,357,2,5000.0,10000.0,5,500.0,8,760.0,10260.0,Bank Transfer,Completed,2022-10-03,2022-10-03 19:32:39.113695,2022-10-08 19:32:39.113695,"42942 Debbie Mission Apt. 717, Louisfort, NC 37908",Order for nan
9149,155,746,746,2,4000.0,8000.0,0,0.0,8,640.0,8640.0,Credit Card,Completed,2024-11-03,2024-11-03 10:24:52.136584,2024-11-08 10:24:52.136584,"5103 Brent Hill, East Noahhaven, AL 18447",Order for Chic Modern Sweatshirts
9150,457,689,689,1,4500.0,4500.0,10,450.0,8,324.0,4374.0,Debit Card,Completed,2023-08-17,2023-08-17 12:54:23.251291,2023-08-24 12:54:23.251291,"159 Walker Fields, South Kimberly, WV 55678",Order for Lightweight Camo Sweatshirts
9151,242,1512,1512,2,3000.0,6000.0,0,0.0,8,480.0,6480.0,Debit Card,Completed,2023-10-15,2023-10-15 15:00:51.467660,2023-10-20 15:00:51.467660,"94330 Angela Circle Suite 662, New Kendra, WV 69002",Order for Minimalist Vintage Oversize Tee
9152,280,2368,2368,2,3500.0,7000.0,5,350.0,8,532.0,7182.0,Debit Card,Completed,2024-07-17,2024-07-17 23:08:35.110983,2024-07-21 23:08:35.110983,"55527 Garcia Court, South Joshua, CO 30500",Order for Modern Retro Shorts
9153,101,1222,1222,3,13000.0,39000.0,0,0.0,8,3120.0,42120.0,COD,Completed,2022-01-18,2022-01-18 03:07:05.542784,2022-01-25 03:07:05.542784,"81243 Joel Viaduct, New Cheyenneview, NM 36284",Order for Tailored Refined Coats
9154,199,2200,2200,1,4500.0,4500.0,0,0.0,8,360.0,4860.0,Debit Card,Completed,2023-01-24,2023-01-24 06:50:42.654203,2023-01-27 06:50:42.654203,"575 Washington Spring, New Robert, CO 20586",Order for Lightweight Casual Beach Wear
9155,20,2485,2485,3,4500.0,13500.0,0,0.0,8,1080.0,14580.0,Credit Card,Completed,2024-11-15,2024-11-15 05:35:21.801701,2024-11-22 05:35:21.801701,"6554 Eric Union Suite 994, Hessfort, WI 90807",Order for Essential Slim Fit Tanks
9156,372,1574,1574,2,7000.0,14000.0,0,0.0,8,1120.0,15120.0,Credit Card,Completed,2024-09-04,2024-09-04 03:23:24.555968,2024-09-09 03:23:24.555968,"343 Brianna Branch, East Joseph, OR 94321",Order for Classic Elegant Chinos
9157,467,1123,1123,1,4500.0,4500.0,0,0.0,8,360.0,4860.0,Bank Transfer,Completed,2023-04-15,2023-04-15 11:57:20.815110,2023-04-17 11:57:20.815110,"4262 James Crossroad Apt. 849, Lake Williamside, DC 47375",Order for Lightweight Wide Leg Polos
9158,283,1514,1514,3,13000.0,39000.0,0,0.0,8,3120.0,42120.0,Bank Transfer,Completed,2024-04-26,2024-04-26 00:12:00.886408,2024-04-30 00:12:00.886408,"363 Scott Wall, Serranostad, AK 50102",Order for Urban Essential Denim Jackets
9160,472,687,687,1,4000.0,4000.0,0,0.0,8,320.0,4320.0,Debit Card,Completed,2023-01-23,2023-01-23 12:46:43.318019,2023-01-30 12:46:43.318019,"USNV Carter, FPO AA 57105",Order for Heritage Structured Sweatshirts
9161,428,1084,1084,3,14500.0,43500.0,0,0.0,8,3480.0,46980.0,Credit Card,Completed,2022-09-14,2022-09-14 02:16:17.218957,2022-09-20 02:16:17.218957,"73969 Sonia Greens, Taylorborough, NV 75757",Order for Layered Vintage Kimono
9162,475,1379,1379,1,10000.0,10000.0,0,0.0,8,800.0,10800.0,Debit Card,Completed,2024-10-01,2024-10-01 15:20:15.513688,2024-10-04 15:20:15.513688,"8025 Mary Orchard, South Jacobchester, PA 63314",Order for Trendy Sporty Utility Pants
9163,403,1779,1779,3,3500.0,10500.0,0,0.0,8,840.0,11340.0,Debit Card,Completed,2024-07-14,2024-07-14 11:22:02.512724,2024-07-19 11:22:02.512724,"04796 Young Place, West Angelaburgh, DE 59320",Order for Oversized Heritage Tanks
9164,455,2119,2119,3,11500.0,34500.0,0,0.0,8,2760.0,37260.0,Debit Card,Completed,2023-12-07,2023-12-07 20:14:45.022586,2023-12-12 20:14:45.022586,"PSC 4917, Box 4325, APO AA 43419",Order for Lightweight Patterned Kimono
9165,214,525,525,1,13000.0,13000.0,15,1950.0,8,884.0,11934.0,COD,Completed,2022-08-09,2022-08-09 08:39:35.617216,2022-08-15 08:39:35.617216,"834 Timothy Divide, West Kyle, CO 34293",Order for Bold Luxury Denim Jackets
9168,130,1493,1493,1,14000.0,14000.0,0,0.0,8,1120.0,15120.0,Credit Card,Completed,2023-11-02,2023-11-02 13:12:11.514932,2023-11-07 13:12:11.514932,"3350 Michael Throughway, New Lisa, MI 27468",Order for Bold Soft Utility Pants
9169,67,2429,2429,2,6000.0,12000.0,0,0.0,8,960.0,12960.0,Credit Card,Completed,2023-05-11,2023-05-11 01:29:16.821552,2023-05-17 01:29:16.821552,"835 George Bypass Apt. 615, Manuelton, DC 28919",Order for Lightweight Statement Chinos
9170,83,580,580,3,4500.0,13500.0,0,0.0,8,1080.0,14580.0,Bank Transfer,Completed,2024-03-12,2024-03-12 23:12:45.554081,2024-03-17 23:12:45.554081,"8310 Jeremiah Fords Suite 594, Michelleborough, ND 95479",Order for Vintage Preppy Shorts
9172,224,1226,1226,2,3000.0,6000.0,0,0.0,8,480.0,6480.0,Bank Transfer,Completed,2022-04-13,2022-04-13 05:57:16.694962,2022-04-20 05:57:16.694962,"7156 Taylor Islands, Lake Kimberlymouth, PR 02792",Order for Patterned Lightweight Shorts
9173,17,1538,1538,3,3500.0,10500.0,5,525.0,8,798.0,10773.0,Credit Card,Pending,2022-10-18,2022-10-18 05:21:19.447524,2022-10-24 05:21:19.447524,"6959 Robin Underpass Apt. 046, Whitestad, UT 00507",Order for Camo Structured T-Shirts
9174,298,2092,2092,1,8000.0,8000.0,0,0.0,8,640.0,8640.0,Credit Card,Completed,2024-03-03,2024-03-03 17:52:41.035056,2024-03-05 17:52:41.035056,"46395 Wolfe Shoal Suite 761, Hurststad, IN 32463",Order for Oversized Statement Denim Jackets
9175,365,806,806,1,5000.0,5000.0,0,0.0,8,400.0,5400.0,COD,Completed,2022-03-29,2022-03-29 06:21:24.143978,2022-04-05 06:21:24.143978,"Unit 1065 Box 1820, DPO AE 18156",Order for Relaxed Elegant T-Shirts
9176,462,2307,2307,1,4500.0,4500.0,0,0.0,8,360.0,4860.0,Credit Card,Completed,2023-07-28,2023-07-28 23:14:55.288861,2023-08-04 23:14:55.288861,"USNV Howard, FPO AA 74606",Order for Wide Leg Classic Joggers & Pants
9178,176,1801,1801,2,4500.0,9000.0,0,0.0,8,720.0,9720.0,COD,Completed,2022-05-03,2022-05-03 14:17:33.977702,2022-05-09 14:17:33.977702,"87883 Michael Squares Suite 144, South Michael, KY 31983",Order for Minimalist Statement Shorts
9179,217,1418,1418,1,3500.0,3500.0,0,0.0,8,280.0,3780.0,Credit Card,Pending,2022-06-07,2022-06-07 01:55:35.344305,2022-06-14 01:55:35.344305,"6258 Brett Track, East Walter, NC 62552",Order for Modern Structured Sweatshirts
9180,298,2242,2242,1,13000.0,13000.0,0,0.0,8,1040.0,14040.0,Bank Transfer,Completed,2022-08-14,2022-08-14 16:14:35.301894,2022-08-21 16:14:35.301894,"46395 Wolfe Shoal Suite 761, Hurststad, IN 32463",Order for Bold Retro Kimono
9181,387,275,275,1,12500.0,12500.0,0,0.0,8,1000.0,13500.0,Credit Card,Completed,2024-08-28,2024-08-28 23:13:00.583179,2024-09-01 23:13:00.583179,"22745 Wiley Pines Apt. 115, Vincentburgh, DC 62527",Order for Dynamic Elegant Denim Jackets
9182,283,2376,2376,3,3500.0,10500.0,0,0.0,8,840.0,11340.0,Credit Card,Returned,2023-12-17,2023-12-17 21:57:51.627421,2023-12-23 21:57:51.627421,"363 Scott Wall, Serranostad, AK 50102",Order for Comfy Dynamic Tanks
9183,119,956,956,3,13000.0,39000.0,0,0.0,8,3120.0,42120.0,Digital Wallet,Completed,2024-04-25,2024-04-25 21:21:33.882723,2024-04-27 21:21:33.882723,"04826 Christopher Trail Apt. 255, North Matthewchester, AS 04683",Order for Textured Patterned Kimono
9184,265,770,770,2,11000.0,22000.0,0,0.0,8,1760.0,23760.0,Debit Card,Completed,2024-01-28,2024-01-28 07:26:45.547381,2024-02-03 07:26:45.547381,"577 Nelson Club Apt. 907, New John, AR 26163",Order for nan
9185,353,17,17,1,4000.0,4000.0,0,0.0,8,320.0,4320.0,COD,Completed,2023-11-13,2023-11-13 00:56:50.509913,2023-11-20 00:56:50.509913,"6071 Glover Light, Port Randy, MS 07757",Order for Chic Comfy Joggers & Pants
9186,264,1052,1052,1,4500.0,4500.0,0,0.0,8,360.0,4860.0,COD,Returned,2022-10-09,2022-10-09 08:42:38.990186,2022-10-15 08:42:38.990186,"91150 David Inlet, South Jim, RI 91602",Order for Sporty Layered Sweatshirts
9187,472,2316,2316,1,4000.0,4000.0,5,200.0,8,304.0,4104.0,Debit Card,Completed,2024-09-05,2024-09-05 02:00:35.883070,2024-09-09 02:00:35.883070,"USNV Carter, FPO AA 57105",Order for Oversized Bold Polos
9188,253,361,361,1,13500.0,13500.0,0,0.0,8,1080.0,14580.0,COD,Completed,2022-02-17,2022-02-17 11:52:59.657023,2022-02-20 11:52:59.657023,"848 Fowler Shoal, South Elizabethburgh, WV 47771",Order for Camo Rustic Hoodies & Jackets
9189,306,2362,2362,3,3500.0,10500.0,5,525.0,8,798.0,10773.0,Bank Transfer,Pending,2023-01-30,2023-01-30 11:59:24.250347,2023-02-01 11:59:24.250347,"358 Elijah Manors Suite 796, Bentonstad, IL 24054",Order for Vintage Slim Fit Oversize Tee
9190,190,624,624,3,4000.0,12000.0,10,1200.0,8,864.0,11664.0,Credit Card,Completed,2023-05-22,2023-05-22 08:50:44.198209,2023-05-27 08:50:44.198209,"619 Sellers Curve, Rayberg, IA 11064",Order for Structured Functional Beach Wear
9191,483,684,684,1,5500.0,5500.0,0,0.0,8,440.0,5940.0,Digital Wallet,Completed,2024-01-29,2024-01-29 19:29:12.007622,2024-01-31 19:29:12.007622,"455 Jennifer Route Suite 714, Port Taylor, RI 95251",Order for Preppy Smart Chinos
9192,379,529,529,1,10500.0,10500.0,10,1050.0,8,756.0,10206.0,Credit Card,Completed,2024-05-23,2024-05-23 09:39:35.637232,2024-05-28 09:39:35.637232,"4899 Walls Locks Suite 573, New Michelle, AK 14589",Order for Trendy Preppy Kimono
9193,155,1818,1818,3,6000.0,18000.0,0,0.0,8,1440.0,19440.0,Debit Card,Completed,2024-04-12,2024-04-12 17:51:24.004913,2024-04-14 17:51:24.004913,"5103 Brent Hill, East Noahhaven, AL 18447",Order for Bold Retro Beach Wear
9194,357,2344,2344,1,10000.0,10000.0,0,0.0,8,800.0,10800.0,Digital Wallet,Completed,2022-03-14,2022-03-14 16:42:11.545963,2022-03-19 16:42:11.545963,"271 Rose Common, New Shannon, AZ 11651",Order for Functional Layered Blazers
9195,170,2139,2139,1,4000.0,4000.0,0,0.0,8,320.0,4320.0,COD,Completed,2022-11-08,2022-11-08 21:21:35.816448,2022-11-10 21:21:35.816448,"328 Thompson Plain, South Stephanie, AZ 22746",Order for Lightweight Textured Sweatshirts
9196,46,1273,1273,3,10500.0,31500.0,5,1575.0,8,2394.0,32319.0,Credit Card,Completed,2023-01-25,2023-01-25 05:36:59.678857,2023-01-29 05:36:59.678857,"9413 Rachel Place, New Markmouth, SC 93025",Order for Rustic Slim Fit Hoodies & Jackets
9197,378,1538,1538,3,3500.0,10500.0,5,525.0,8,798.0,10773.0,Credit Card,Completed,2024-10-01,2024-10-01 07:54:30.556648,2024-10-08 07:54:30.556648,"2954 Gray Freeway, Amandaland, HI 46310",Order for Camo Structured T-Shirts
9198,78,422,422,1,11000.0,11000.0,10,1100.0,8,792.0,10692.0,Credit Card,Completed,2023-04-29,2023-04-29 14:36:42.422821,2023-05-05 14:36:42.422821,"1754 Vasquez Flat, Lake Heather, KS 67441",Order for Dynamic Neutral Kimono
9199,162,663,663,1,11500.0,11500.0,0,0.0,8,920.0,12420.0,COD,Completed,2024-02-22,2024-02-22 08:03:12.158451,2024-02-28 08:03:12.158451,"704 Schmidt Fields, Huffmanberg, IL 04165",Order for Trendy Sporty Cardigans
9200,298,44,44,1,4500.0,4500.0,0,0.0,8,360.0,4860.0,Credit Card,Returned,2023-11-25,2023-11-25 15:57:59.236730,2023-12-02 15:57:59.236730,"46395 Wolfe Shoal Suite 761, Hurststad, IN 32463",Order for Statement Relaxed Polos
9202,409,8,8,1,2500.0,2500.0,0,0.0,8,200.0,2700.0,Credit Card,Completed,2024-07-17,2024-07-17 18:30:59.126489,2024-07-24 18:30:59.126489,"089 Knight Ranch Suite 833, East Thomasmouth, UT 79582",Order for Chic Luxury T-Shirts
9204,364,1874,1874,1,13000.0,13000.0,0,0.0,8,1040.0,14040.0,Debit Card,Completed,2024-04-13,2024-04-13 00:48:59.030939,2024-04-15 00:48:59.030939,"909 Smith Via, Stevenland, KY 59316",Order for Casual Patterned Kimono
9205,16,654,654,2,4500.0,9000.0,0,0.0,8,720.0,9720.0,Credit Card,Completed,2022-05-31,2022-05-31 13:36:25.233608,2022-06-02 13:36:25.233608,"71259 Stevens Well Suite 049, Johnmouth, LA 37745",Order for Slim Fit Sporty Beach Wear
9206,215,411,411,1,3500.0,3500.0,0,0.0,8,280.0,3780.0,Credit Card,Completed,2024-05-14,2024-05-14 23:40:58.261040,2024-05-20 23:40:58.261040,"243 Navarro Ferry Apt. 396, West Joy, OH 46547",Order for Casual Retro Sweatshirts
9207,50,2349,2349,1,6000.0,6000.0,0,0.0,8,480.0,6480.0,Credit Card,Completed,2024-04-24,2024-04-24 13:35:37.050845,2024-04-29 13:35:37.050845,"328 Tonya Curve Apt. 340, Nicholasville, VT 08524",Order for Classic Preppy Sweatshirts
9208,39,855,855,2,14000.0,28000.0,0,0.0,8,2240.0,30240.0,Debit Card,Completed,2024-05-15,2024-05-15 02:11:20.801598,2024-05-19 02:11:20.801598,"03267 Duran Garden Suite 924, East Jonathan, NY 91743",Order for Minimalist Structured Utility Pants
9209,364,249,249,3,3500.0,10500.0,0,0.0,8,840.0,11340.0,Credit Card,Pending,2022-09-13,2022-09-13 09:44:27.013343,2022-09-19 09:44:27.013343,"909 Smith Via, Stevenland, KY 59316",Order for Comfy Soft Shorts
9210,179,1964,1964,3,13500.0,40500.0,0,0.0,8,3240.0,43740.0,Credit Card,Completed,2022-12-02,2022-12-02 12:02:14.542409,2022-12-08 12:02:14.542409,"5611 Walter Streets Suite 640, Strongmouth, SD 16421",Order for Elegant Retro Blazers
9211,420,1649,1649,1,3500.0,3500.0,0,0.0,8,280.0,3780.0,Digital Wallet,Completed,2024-06-19,2024-06-19 06:24:05.893714,2024-06-24 06:24:05.893714,"74994 Wright Square, Millerport, HI 73854",Order for Textured Vintage Polos
9213,381,208,208,3,12000.0,36000.0,5,1800.0,8,2736.0,36936.0,Bank Transfer,Completed,2023-01-11,2023-01-11 01:53:06.105648,2023-01-14 01:53:06.105648,"90804 William Junction, Port Zacharyhaven, DC 67974",Order for Edgy Functional Hoodies & Jackets
9214,452,267,267,3,2500.0,7500.0,0,0.0,8,600.0,8100.0,Debit Card,Completed,2023-04-13,2023-04-13 19:38:40.109291,2023-04-17 19:38:40.109291,"USCGC Adams, FPO AP 56410",Order for Textured Luxury Joggers & Pants
