user_id,name,email,phone,shipping_address,signup_ts,is_active,_ingestion_ts,_source_file,_ingestion_date,_cleaned_at,_dq_score,email_domain,user_created_year,_enriched_at
321.0,belinda mitchell,clarkmichelle@example.net,960-364-3135,"543 parks trace, west lisa, gu 95485",2023-08-16,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
322.0,rebecca carney md,kimberly45@example.org,722-366-0660x51,"299 fernando fork apt. 107, east cristian, de 60796",2022-08-20,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
323.0,dana thompson,steven10@example.com,(573)903-3021,"8634 molina ranch suite 411, east anthonyberg, vt 13621",2022-05-12,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
324.0,cynthia morgan,aaronhamilton@example.net,666.589.7642x86,"2855 thomas square apt. 056, port jasonville, wi 04540",2023-02-21,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
325.0,victoria green,melissaphillips@example.com,387-264-4653,"44230 flores plain, singletonmouth, mh 49526",2022-01-29,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
326.0,rodney williams,,(227)459-3924,,2022-02-13,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,unknown,,2026-03-10T02:08:42.911139
327.0,richard little,matthewmcclure@example.org,827.468.0576,"psc 5518, box 8681, apo ap 92917",2023-06-16,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
328.0,hannah holland,ghernandez@example.com,391-748-1548x79,"0620 turner plain, west michaelmouth, mp 82734",2023-01-07,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
329.0,marie moore,ppayne@example.com,613.693.6223,"55330 tyler wall apt. 761, lake jaimeview, vi 00657",2022-11-07,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
330.0,duane harris,qbrown@example.com,7086804742,"83190 michelle manor suite 929, west travishaven, as 28238",2023-02-01,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
331.0,brandi jones,simpsonjulian@example.net,9288450538,"67290 antonio mills suite 804, south kim, nm 15241",2022-09-06,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
332.0,michael bell,annhampton@example.net,6003396238,"112 jessica point, north rachel, pw 61568",2023-01-16,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
333.0,jennifer fox,hallmonica@example.org,(212)788-4200x8,"78262 todd fords, lake melissamouth, nm 07713",2022-12-04,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
334.0,diane lam,theresa35@example.net,9032247458,"1981 russell view, whiteview, ct 58750",2022-02-05,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
335.0,thomas anderson,kleinpaul@example.org,3875543663,"199 fox cove, south markport, il 57876",2023-04-04,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
336.0,justin johnson,tara43@example.net,600.535.5495x84,"1145 williams freeway suite 788, garciachester, oh 91254",2024-04-27,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
337.0,brianna strong,jared35@example.org,873.996.5040,"657 chavez gateway, east jamiemouth, nd 90422",2022-12-08,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
338.0,zoe carr,ianwatson@example.net,+1-638-293-6246,"8175 lisa hills apt. 165, susanside, ny 11722",2022-08-29,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
339.0,jeffrey singleton,bentleypeter@example.com,+1-772-960-9441,"58944 jones mountain, south jennifershire, nh 95846",2024-10-06,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
340.0,joseph roth,nphillips@example.net,(561)402-7758x9,"0209 rose knoll apt. 948, north jacob, wy 46162",2022-10-24,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
341.0,danielle lewis,mstafford@example.com,+1-234-494-9531,"859 austin corner, west michael, me 73912",2022-09-08,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
342.0,edward rogers,agarcia@example.com,001-915-657-823,"616 walter lane, davisfort, nd 35965",2024-04-08,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
343.0,lawrence garcia,nwood@example.org,(928)397-7409,"948 taylor centers, lake mike, ga 32253",,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
344.0,brian hurley,ybell@example.net,639-972-2360x93,"5240 coleman ports apt. 339, north nicole, vt 61404",2024-07-04,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
345.0,andrew newton,ojones@example.net,(396)698-1956x4,"222 mcclain meadow apt. 444, east cathy, ri 09105",2022-04-23,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
346.0,joseph martinez,marthabell@example.org,+1-402-464-2034,"996 buchanan springs suite 652, patriciachester, nj 91618",2022-11-24,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
347.0,marcus duffy,arroyokaren@example.net,+1-562-659-3133,"24256 chung summit, mathewsbury, ny 06118",2022-05-10,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
348.0,karen horn,gsanchez@example.net,001-740-874-875,"165 michael common apt. 339, south amandaview, mt 75406",2023-12-10,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
349.0,kirk taylor,carlamontgomery@example.com,730-633-2613,"76324 christine freeway, brownland, mi 45269",2024-10-28,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
350.0,amy mcdaniel,gordondwayne@example.com,001-963-867-904,"36089 henry spurs, jenniferhaven, al 22684",2022-09-18,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
351.0,kevin clark,micheal60@example.com,392.899.4744,"591 sarah junctions apt. 194, clarkshire, nj 08807",2023-01-05,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
352.0,billy lane,denniswilson@example.com,8245938560,"psc 2777, box 4608, apo aa 32298",2022-06-21,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
353.0,travis wright,kirstencastro@example.net,+1-229-309-8773,"6071 glover light, port randy, ms 07757",2023-03-10,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
354.0,jessica ortiz,brianrowland@example.com,+1-379-341-5141,"59102 joseph tunnel, new steven, ky 95755",2022-07-26,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
355.0,emily wheeler,garciadiana@example.net,001-879-374-474,"373 richard crossing, west frankfort, ri 80688",2022-04-12,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
356.0,jill ramos,barbaragibson@example.com,799-614-6530x80,"21364 amy throughway suite 318, yatesborough, mn 73000",2024-04-21,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
357.0,jaime powell,ortizshane@example.net,(331)339-2604x6,"271 rose common, new shannon, az 11651",2023-12-17,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
358.0,matthew wolf,coopervincent@example.org,(219)706-5845,"387 maria key, michaelside, ny 51204",2024-09-07,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
359.0,matthew cook,stephen21@example.com,+1-870-505-1543,"131 amanda fork suite 471, clarkburgh, ut 43652",2022-10-10,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
360.0,ashley figueroa,veronicawong@example.com,+1-902-870-9357,"psc 2422, box 6768, apo ap 77312",2023-12-29,,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
361.0,patrick smith,michaelgibson@example.com,001-296-443-336,"7780 stephen road apt. 689, huntermouth, ct 58588",2024-06-28,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
362.0,bruce matthews,taylor34@example.net,862-537-4812x14,"810 gonzalez trail, welchhaven, ak 20701",2024-01-30,,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
363.0,danielle larson,paul49@example.org,8142217251,"94036 bianca coves suite 038, lake jenniferton, fm 89268",2022-09-02,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
364.0,emily brewer,joshuareyes@example.com,(587)900-8526,"909 smith via, stevenland, ky 59316",2023-01-26,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
365.0,jessica coleman,james53@example.org,,"unit 1065 box 1820, dpo ae 18156",2024-09-06,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
366.0,jason bryant,lisaryan@example.org,001-272-470-890,"55613 cruz forks, timothyfurt, wy 70585",2022-01-18,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
367.0,chad lee,sarah89@example.net,(215)501-9463x4,"uss ponce, fpo ap 40596",2022-03-09,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
368.0,dr. jacob yates,mark04@example.org,001-211-683-617,"2177 benjamin burgs, east joseland, pa 05537",2022-01-12,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
369.0,melody harris,nyoung@example.net,,"9974 jose mission, helenchester, ca 91320",2024-07-07,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
,david odonnell,staceychapman@example.org,(378)256-9864x9,"115 mendez expressway apt. 342, south randyland, vt 05548",2023-08-06,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
371.0,curtis burns,christian85@example.com,675-690-1021,"2126 smith spring, brendamouth, pw 77291",2023-06-06,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
372.0,amber craig,dcontreras@example.net,914.852.1378x05,"343 brianna branch, east joseph, or 94321",2023-04-05,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
,wanda hansen,cknight@example.com,001-980-513-525,"18300 shannon views, smithbury, fm 97892",2022-11-27,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
374.0,jeffrey moore,lee11@example.net,+1-464-588-2036,,2022-11-09,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
375.0,maria logan,zacharyperez@example.org,594-376-6862x79,"7520 harmon key, hoopermouth, fm 14296",2022-01-04,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
376.0,jennifer woodard,alexis02@example.net,+1-839-995-5354,"42942 debbie mission apt. 717, louisfort, nc 37908",2024-04-12,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
377.0,christian gonzales,diamondwade@example.net,(454)525-3509x4,,2023-11-20,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
378.0,kelly harvey,sarah35@example.net,001-569-765-778,"2954 gray freeway, amandaland, hi 46310",2024-04-19,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
379.0,mrs. carolyn walton,debbie24@example.org,902-509-9160,"4899 walls locks suite 573, new michelle, ak 14589",2022-04-11,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
380.0,jeffrey dillon,francisbrandon@example.com,470.333.0440,"238 johnson drives, cherylside, mi 17975",2024-06-15,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
381.0,tyler peters,pbrandt@example.net,001-939-427-041,"90804 william junction, port zacharyhaven, dc 67974",2023-02-11,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
382.0,javier rodriguez,haydenbentley@example.net,3849449257,"psc 1447, box 1452, apo aa 29534",2022-06-27,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
383.0,jeffrey moreno,devinbates@example.com,001-214-436-300,"12601 marks fields, maryfurt, sc 26532",2022-04-10,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
384.0,kevin chandler,anita46@example.com,+1-879-630-4052,"3684 stark heights, thomasport, tn 78930",2023-09-11,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
385.0,mr. adam smith,caleb45@example.net,,"7258 michael field, new anna, id 46981",2024-09-04,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
386.0,sarah johnson,awilliams@example.net,833.756.6719,"98922 roy forges, south john, nc 29700",2023-11-07,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
387.0,jenna blake,ilee@example.com,219-640-1449x87,"22745 wiley pines apt. 115, vincentburgh, dc 62527",2024-10-28,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
388.0,tiffany hoover,russelllaura@example.net,(249)664-4473x9,"5690 antonio road suite 353, new jennifermouth, in 36408",2024-10-14,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
389.0,jeffrey stone,jacqueline99@example.org,(991)667-2844x1,"73647 karen mills suite 737, south brandyfurt, fm 92995",2023-05-25,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
390.0,cynthia ward,wendy30@example.com,3007383155,"873 martha land suite 478, lewismouth, ny 13528",2023-08-20,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
391.0,karen jones,kelly54@example.org,+1-882-844-6560,"84650 tammy crossroad apt. 231, barronmouth, id 46465",2022-04-10,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
392.0,dana craig,christina36@example.org,+1-544-415-0741,"4758 hardy haven, adamsport, oh 10960",2024-09-26,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
393.0,,jessicaking@example.net,862-325-5598x01,"84681 jackson crossing suite 065, delacruzberg, nc 13154",2024-04-06,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
394.0,richard carter,kristenhurley@example.com,429.570.0041x95,"63328 jessica corner apt. 482, lake johnhaven, vt 82511",,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
395.0,christy jones,willie29@example.org,+1-985-870-9632,"208 price land, simmonsview, ar 18329",2022-09-03,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
396.0,colin martinez,icastro@example.net,(327)239-3705,"87481 kyle skyway, north lisamouth, ak 95021",2024-03-24,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
397.0,rhonda gordon,andrea85@example.com,975.606.1056x42,"8522 smith common suite 804, east melaniemouth, fl 48308",2024-04-20,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
398.0,cynthia chandler,kochmatthew@example.com,+1-454-353-1071,"475 scott centers, adamshaven, nd 90088",2024-01-06,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
399.0,derek butler,zdecker@example.net,299.386.5783x23,"818 holly trail, south victoriachester, la 06627",2024-09-11,,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
,michael nelson,sanfordjessica@example.com,763.890.2776,"84413 becky passage, new pamelabury, wi 96632",2022-05-24,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
401.0,,audreywallace@example.com,(483)470-1644,"3291 wright views, josephhaven, tx 57398",,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
402.0,cynthia sosa,fdillon@example.com,450-710-6212x84,"40818 samantha mission apt. 021, jessicaview, nd 21961",2023-07-05,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
403.0,nicholas fernandez,aferrell@example.org,(659)523-3218,"04796 young place, west angelaburgh, de 59320",2024-08-12,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
404.0,jennifer garcia,jordanbrittany@example.com,(598)445-9733x2,"449 russell well, north kristin, mn 12113",2022-05-10,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
405.0,katie elliott,linda05@example.com,(802)639-4602,"036 young rue suite 403, butlermouth, fl 62462",2024-08-17,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
406.0,david johnson,ochapman@example.org,809.665.0663x88,"1395 kevin lights, new william, mh 27808",2024-08-03,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
407.0,justin melton,michellehuerta@example.org,001-931-535-337,"unit 6347 box 8538, dpo ap 24765",2023-12-26,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
408.0,nicholas davis,lgibson@example.org,385.309.9195,"897 mccarthy manors suite 228, williamborough, vt 23214",2023-07-04,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
409.0,william lambert,allenjoseph@example.org,752-601-3542x23,"089 knight ranch suite 833, east thomasmouth, ut 79582",2022-02-21,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
410.0,thomas payne,ywilson@example.com,001-264-463-407,"71644 bradley garden, barrymouth, me 77162",2024-06-06,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
411.0,cody johnson,mercadodaniel@example.com,001-341-707-154,"6934 stout camp, new kevin, ri 92047",2022-06-15,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
412.0,briana dominguez,hammondvalerie@example.com,888.297.6301x39,"4628 hickman springs, north johnshire, ca 65585",,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
413.0,morgan reed,timothyshields@example.net,(404)618-1014,"715 kristina square suite 223, timothymouth, ar 53215",2022-06-10,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
414.0,tanya jones,susangarrett@example.org,883-846-5770,"865 russell camp, kristopherton, de 18353",2023-10-30,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
415.0,paul short,jasonsherman@example.net,001-446-905-875,"psc 4556, box 2523, apo ae 54402",2023-09-12,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
416.0,john malone,,388-770-0232x42,"13469 mariah drives suite 513, thompsonville, mn 01290",2023-06-27,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,unknown,,2026-03-10T02:08:42.911139
417.0,john baker,,822.723.6013x10,"9571 cory skyway apt. 162, north dylan, ct 90861",2023-12-01,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,unknown,,2026-03-10T02:08:42.911139
418.0,cheryl wells md,,,"usns carey, fpo aa 73143",2023-08-09,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,unknown,,2026-03-10T02:08:42.911139
419.0,zachary gonzalez,kellychristine@example.org,858.712.3946,"7863 brandon cove, north michaelstad, ia 42254",2022-05-25,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
420.0,howard sullivan,nmiller@example.net,848.214.2710x75,"74994 wright square, millerport, hi 73854",2022-08-17,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
421.0,lisa beltran,scottmcdonald@example.net,+1-856-701-2373,"85708 figueroa fall, craigmouth, nv 46353",2023-06-18,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
422.0,amy crawford,brownandrea@example.com,(433)548-4437,"575 melissa mountains suite 484, north alexmouth, mo 30313",2024-08-11,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
,fred davis,houstonkevin@example.com,001-365-378-996,"0203 jose loop, port lindseyland, ny 86198",2023-11-27,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
424.0,brian yu,daniellopez@example.org,+1-279-832-6695,"655 ross parkways apt. 897, hoodville, ne 83020",2022-03-06,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
425.0,samuel david,ashley25@example.org,510-338-0922,"89567 nguyen forks, claytonton, md 81464",2023-04-16,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
426.0,spencer dunlap,toddsmith@example.com,001-851-875-364,"psc 4238, box 3323, apo ae 52683",2023-02-21,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
427.0,deborah watson,danielstokes@example.com,976-323-1646x03,"471 johnson square suite 083, eddiestad, ms 36585",2023-09-19,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
