user_id,name,email,phone,shipping_address,signup_ts,is_active,_ingestion_ts,_source_file,_ingestion_date
434.0,Timothy Davis,zacharysmith@example.com,+1-426-554-1464,"7917 Wilkinson Stream Suite 236, Alexandraborough, WY 77837",2023-04-17,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
435.0,Kevin Wood,suzanne16@example.org,545.538.4843,"31072 Zamora Ford Apt. 631, New Cheyennetown, ND 56482",2023-07-03,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
436.0,Rebekah Smith,donald52@example.net,+1-570-916-3538,"156 Mendoza River, Shannonland, MN 44097",2024-05-22,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
437.0,Christopher Ruiz,xcampbell@example.org,001-790-912-479,"PSC 4373, Box 2937, APO AE 25478",2022-10-10,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
438.0,Tracy Dickson,tapiadesiree@example.org,,"9382 Ann Way Apt. 535, North Lisatown, ND 53974",2023-12-08,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
439.0,Andrew Johnson,madams@example.com,665.480.7080,"61338 Smith Way, Saraport, ND 09508",2022-09-24,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
440.0,Michelle Hayes,emilyerickson@example.com,001-488-231-877,"287 Rhonda Port Suite 751, Lake Cynthiaton, IN 70893",2022-10-07,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
441.0,Andrew Harmon,ntrujillo@example.net,255.616.7841x50,"86878 Judith Pike, South Randall, CT 22622",2022-06-07,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
442.0,Daniel Church,bellkristie@example.net,(836)500-2420,"8635 Jones Point Suite 408, North Andrewtown, TN 44339",2022-07-21,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
443.0,Dr. Matthew Erickson,bhill@example.org,732.365.1960x55,"61636 Michael Plain, Gonzalesside, PW 50372",2024-10-10,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
444.0,Joshua Snow,andrewherrera@example.net,(527)738-6408,"139 Potts Creek, Lake Kimberlyshire, AL 66546",2024-07-20,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
445.0,Micheal Lopez,pattersonashley@example.org,(646)732-6204x7,"82250 Stanton Knolls Apt. 108, Deborahstad, GA 06528",2024-04-16,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
446.0,Ms. Gloria Johnson,prodgers@example.com,+1-383-465-1778,"015 Stacy Club Apt. 606, Nancyshire, PA 72209",2023-11-10,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
447.0,Anthony Smith,randypalmer@example.org,843-798-2270x60,"Unit 6989 Box 3949, DPO AP 29378",2024-06-15,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
448.0,Amber Johnson,ryanflores@example.net,001-729-884-208,"USNS Miller, FPO AA 90748",2022-08-01,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
449.0,Jennifer Scott,tara06@example.com,001-834-376-298,"51500 Cline Springs, Amyborough, ID 79008",2022-11-27,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
450.0,David Suarez,eileen48@example.net,(440)478-7609,"34115 Benjamin Fork, Rubenland, KY 35071",2024-08-24,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
451.0,Peter Silva,johnscott@example.org,8427330295,"2786 Washington Lakes Apt. 200, Port Sherrifort, FL 58485",2024-10-10,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
452.0,Matthew Williams,garnertammy@example.com,(356)560-9999,"USCGC Adams, FPO AP 56410",2022-03-29,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
453.0,Ralph Gross,johnsonderrick@example.net,+1-694-470-6798,"PSC 1027, Box 1088, APO AP 20547",2022-08-29,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
454.0,Richard Reeves,mooredenise@example.org,460-943-5359x15,"3229 Cooper Mission, North Ryan, KS 13364",2024-05-19,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
455.0,Judith Cain DVM,lwhitney@example.net,(716)359-8988,"PSC 4917, Box 4325, APO AA 43419",2024-04-08,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
456.0,Elizabeth Thompson,harveypeter@example.com,647.705.0284x28,,2024-06-29,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
457.0,Stacie Caldwell,briansmith@example.org,777-837-2563,"159 Walker Fields, South Kimberly, WV 55678",2022-01-15,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
458.0,Raymond Pittman,amiller@example.org,737-574-8221,"59622 Davis Mission Apt. 718, Gloverport, VI 50816",2024-06-18,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
459.0,Deborah Oconnor,stephenssteven@example.net,562-968-5514x34,"531 Stephen Mountain Apt. 775, Port Christophermouth, AR 67592",2024-08-13,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
460.0,Joshua Lucero,shellyraymond@example.net,001-583-386-595,"1565 Michael Parkways, Ramosshire, SD 13830",2023-11-21,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
461.0,Scott Mckinney,porterwendy@example.com,001-362-924-564,"70897 Melanie Estates Suite 147, Morrishaven, AZ 66532",2022-01-05,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
462.0,Carl Hogan,brownashley@example.org,(715)991-6984,"USNV Howard, FPO AA 74606",2024-02-09,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
463.0,Lindsay Johnson,leachryan@example.net,+1-208-745-6581,"37871 Ryan Forest Suite 342, Amandaberg, AR 18011",2022-02-12,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
464.0,Mark Banks,jonscott@example.net,(761)452-2853,"9342 Alexis Park Apt. 547, New Sarahhaven, MS 92624",2024-09-29,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
465.0,Jillian Pierce,christopher07@example.com,001-692-706-252,"289 Laura Ford, West Michele, ID 81551",2024-05-10,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
466.0,Brianna Browning,michael86@example.org,9285058243,"65399 Jackson Keys, West Douglas, WI 82184",2022-09-29,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
467.0,Raven Hill,samanthadavis@example.org,+1-861-600-7863,"4262 James Crossroad Apt. 849, Lake Williamside, DC 47375",2022-11-17,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
468.0,Robert Gomez,,489-587-0500x26,"535 Baker Valleys Suite 524, Turnerport, NC 00832",2024-03-29,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
469.0,Melissa Grant,smithryan@example.com,688.697.7440x93,"7996 Stephanie Estate, North Christopher, MP 25460",2024-09-25,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
470.0,Allison Russell,tlopez@example.org,(715)655-8345,"289 Morgan Stream Suite 709, Shawburgh, DE 60167",2023-01-30,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
471.0,Gary Mcdonald,ocook@example.org,9836123186,,2023-01-19,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
472.0,Randall Randolph,virginiachambers@example.com,,"USNV Carter, FPO AA 57105",2022-01-31,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
473.0,David Christensen,bryanchristine@example.net,547-214-9220x71,"06696 Munoz Mews Apt. 260, Brittanyview, PA 56274",2023-09-09,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
474.0,Eric Smith,catherinewells@example.com,001-848-720-503,"56827 Jason Ramp, East Jenniferstad, NE 85358",,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
475.0,Colton Sanders,allenchristopher@example.net,293.767.0580x26,"8025 Mary Orchard, South Jacobchester, PA 63314",2023-10-30,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
476.0,John Patel,chanjoshua@example.com,001-683-591-221,"54666 Robert Field Suite 689, North Amandaport, ME 99056",2023-10-01,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
477.0,Mrs. Leslie Watson,michael94@example.org,475-709-0691x79,"Unit 1851 Box 2102, DPO AP 72266",,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
478.0,Joshua Hubbard,bowmanjames@example.com,959-619-7335,"2930 Lopez Street, East Nicoleport, GA 27402",2023-09-14,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
479.0,Jessica Ward,melaniecampbell@example.com,6563973204,"46549 Nguyen Fork Apt. 646, Port Nathanielview, DE 25532",2023-07-01,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
480.0,Andrea Boone,jmiller@example.net,(847)484-9087x1,"703 Joshua Place Suite 094, Michaelburgh, TX 48642",2024-02-13,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
481.0,Joshua Ross,bryanturner@example.org,(489)436-5457x5,"400 Myers Isle Apt. 403, West Erikmouth, SC 48520",2024-01-30,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
482.0,Dana Ayers,rodriguezchloe@example.com,+1-846-573-7011,"1440 Walsh Rest Apt. 262, East Christophermouth, TX 15171",2022-03-31,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
483.0,John Singleton,shill@example.com,+1-288-791-1618,"455 Jennifer Route Suite 714, Port Taylor, RI 95251",2024-07-21,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
484.0,Michael Villarreal,clementsjimmy@example.org,3392806932,"1959 Hoffman Station, Lake Heatherstad, MS 30957",2023-06-29,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
485.0,Laura Franklin,carrollsarah@example.org,768.619.0526,"496 Butler Knoll Suite 691, Priceville, WA 67697",2024-05-13,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
486.0,Donna Cruz,erikawhite@example.com,(269)815-5198x8,"36593 Cody Pass, East Jacqueline, PA 30654",2024-10-01,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
487.0,Timothy Lewis,rflores@example.net,001-787-382-933,"8917 Arthur Mountains, Youngberg, NY 19574",2022-11-17,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
488.0,Abigail Anderson,cassandra73@example.com,201-780-1615x04,"Unit 7811 Box 6718, DPO AA 90446",2023-06-20,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
489.0,Mr. Robert Roberts,fcurtis@example.com,370.321.2280,"3852 Richardson Village Apt. 886, Emilybury, AL 60233",2023-07-25,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
490.0,Stacey Montgomery,donaldmathis@example.com,951-213-0214x02,"171 Brady Prairie Apt. 432, South Victor, WI 39832",2024-02-23,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
491.0,Charles Gentry,nchavez@example.com,+1-668-943-5477,"251 Cole Shoals, New Chrisville, SD 83810",2023-01-08,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
492.0,Laura Green,xconway@example.com,427-771-6108,"7426 Palmer Fall, Port Christinefurt, PW 12515",2022-08-10,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
493.0,Katelyn Walton,edwardswilliam@example.org,525-281-8168,"Unit 6721 Box 9702, DPO AE 87555",2022-07-17,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
494.0,Jennifer Ortiz,diazdalton@example.net,(612)355-9909,"32232 Nelson Way, North Josephside, LA 33156",2022-04-10,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
495.0,Lynn Kerr,lynnyoung@example.org,7436103962,"401 Mitchell Ports, New William, MS 94766",2022-04-22,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
496.0,William Lee,fbenitez@example.com,956-948-7019,"0393 Davis Vista, West Ericaport, PR 47393",2022-05-03,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
497.0,Jennifer Walker,michellecombs@example.net,584-437-5383,"9123 Andrew Lights, North Stephaniemouth, AS 51697",2023-12-06,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
498.0,Emily Smith,xrice@example.net,990-696-8454x79,"USNS Ward, FPO AE 43492",2022-06-12,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
499.0,Brian Garcia,rita95@example.com,287-392-1578,"Unit 5993 Box 5499, DPO AP 45316",2024-10-14,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
500.0,Alan Smith,adamsbrad@example.net,001-477-646-027,"45649 Mcdowell Turnpike Suite 326, West Ryan, IN 56499",2022-06-10,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
232.0,Angela Burton,mlowe@example.org,+1-235-809-2727,"426 Lisa Junctions Suite 891, Port Brian, IA 41865",2022-05-11,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
445.0,Micheal Lopez,pattersonashley@example.org,(646)732-6204x7,"82250 Stanton Knolls Apt. 108, Deborahstad, GA 06528",2024-04-16,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
155.0,Kelly Woodward,mcdonaldkathleen@example.org,3226284098,"5103 Brent Hill, East Noahhaven, AL 18447",2023-08-01,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
138.0,Heather Cowan,sarah88@example.org,(325)206-1937,"1923 Huynh Club Apt. 445, Myersview, CA 37410",2023-02-25,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
145.0,Robert Tyler,perezroy@example.net,397.309.9717,"5057 Richard Wells Apt. 615, Hartport, OH 61352",2023-06-13,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
129.0,Benjamin Hester,lrussell@example.com,001-475-857-773,"6237 Berry River, Barbaraburgh, GU 04613",2023-08-05,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
210.0,Paul Perry,towen@example.net,+1-242-557-9633,"09570 Alyssa Lights Apt. 518, Garciaborough, WA 65168",2024-08-13,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
106.0,Joel Allen,paulareyes@example.net,+1-513-697-7223,"3084 Williams Point Apt. 389, Arielville, FM 86661",2024-09-07,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
338.0,Zoe Carr,ianwatson@example.net,+1-638-293-6246,"8175 Lisa Hills Apt. 165, Susanside, NY 11722",2022-08-29,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
236.0,Tyrone Stanton,lindafox@example.net,001-886-798-425,"1437 Duarte Pine, South Sandra, ME 87526",2023-12-29,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
487.0,Timothy Lewis,rflores@example.net,001-787-382-933,"8917 Arthur Mountains, Youngberg, NY 19574",2022-11-17,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
185.0,###typo,williamferrell@example.org,+1-855-666-6451,"01731 King Union, Jamesborough, VT 19691",2022-04-30,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
405.0,Katie Elliott,linda05@example.com,(802)639-4602,"036 Young Rue Suite 403, Butlermouth, FL 62462",2024-08-17,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
469.0,Melissa Grant,smithryan@example.com,688.697.7440x93,"7996 Stephanie Estate, North Christopher, MP 25460",2024-09-25,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
182.0,Brittany Henry,jamesgray@example.com,(232)397-3399x5,"067 Heidi Street Apt. 226, Chenland, MO 39326",,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
38.0,Chase Gutierrez,gevans@example.net,001-457-305-187,"8257 Anna Fall, Carrollport, CO 88988",2022-07-15,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
480.0,Andrea Boone,jmiller@example.net,(847)484-9087x1,"703 Joshua Place Suite 094, Michaelburgh, TX 48642",2024-02-13,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
472.0,Randall Randolph,virginiachambers@example.com,5919608623,"USNV Carter, FPO AA 57105",2022-01-31,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
486.0,Donna Cruz,erikawhite@example.com,(269)815-5198x8,"36593 Cody Pass, East Jacqueline, PA 30654",2024-10-01,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
160.0,Joel Moore,tyler80@example.com,001-352-670-270,"99490 Rachel Extension, Waterstown, TX 42506",2022-10-21,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
312.0,Brandon Scott,michelle32@example.net,787-403-4310x43,"972 Adams Summit Apt. 896, Connieland, LA 11279",2022-02-03,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
125.0,Alexander Miller,yhardy@example.com,001-250-716-307,"USNS Short, FPO AA 73799",2023-11-29,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
373.0,Wanda Hansen,cknight@example.com,001-980-513-525,"18300 Shannon Views, Smithbury, FM 97892",2022-11-27,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
27.0,Ashley Compton,,,"2464 Jimmy Harbor, Lake Andrea, WA 42286",2022-01-26,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
249.0,Ana Dunn DDS,qerickson@example.com,(933)535-4005,"Unit 1097 Box 8073, DPO AE 68139",2023-06-18,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
